Source;Target;Type
Gerald_Bloncourt;http://www.aps.dz/monde/80098-mort-de-gerald-bloncourt-reporter-ayant-couvert-la-guerre-de-liberation-des-sahraouis;ile_en_ile
Gerald_Bloncourt;https://ferreiradiasenoites.blogspot.com/2018/10/gerald-bloncourt-jai-mal-au-monde.html;ile_en_ile
Gerald_Bloncourt;https://blogs.mediapart.fr/arthur-porto/blog/041118/gerald-bloncourt-le-photographe-de-mon-enfance;ile_en_ile
Gerald_Bloncourt;https://www.nytimes.com/2018/11/09/obituaries/grald-bloncourt-dead.html;ile_en_ile
Gerald_Bloncourt;https://lenouvelliste.com/article/194451/gerald-bloncourt-ou-quand-meurent-les-jeunes;ile_en_ile
Gerald_Bloncourt;http://www.bloncourt.net/;spla
Gerard_Chenet;http://ile-en-ile.org/gerard-chenet-5-questions-pour-ile-en-ile/;ile_en_ile
Gerard_Chenet;http://ile-en-ile.org/gerald-bloncourt-les-cinq-glorieuses-de-janvier-1946/;ile_en_ile
Gerard_Chenet;http://sobobade.com/;ile_en_ile
Gerard_Chenet;http://fr.allafrica.com/stories/200912071462.html;ile_en_ile
Gerard_Chenet;http://www.refer.sn/ethiopiques/article.php3?id_article=238;ile_en_ile
Gerard_Chenet;http://www.refer.sn/ethiopiques/article.php3?id_article=238;ile_en_ile
Gerard_Chenet;http://www.refer.sn/ethiopiques/article.php3?id_article=569;ile_en_ile
Gerard_Chenet;http://www.arts-are-essential.org/saproject06/days4_6.htm;ile_en_ile
Gerard_Etienne;http://ile-en-ile.org/gerard-etienne-la-charte-des-crepuscules/;ile_en_ile
Gerard_Etienne;http://ile-en-ile.org/gerard-etienne-la-pacotille/;ile_en_ile
Gerard_Etienne;http://ile-en-ile.org/gerard-etienne-le-juif-negre/;ile_en_ile
Gerard_Etienne;http://www.touthaiti.com/culture-loisirs/livres/1689-a-propos-de-la-reine-soleil-levee-de-gerard-etienne;ile_en_ile
Gerard_Etienne;http://www.litterature.org/recherche/ecrivains/etienne-gerard-194/;ile_en_ile
Gerard_Etienne;http://www.editionsdumarais.ca/;ile_en_ile
Gerard_Etienne;http://www.medi1.com/archives/archives_sonores.php;ile_en_ile
Gerard_Etienne;http://www.radio-shalom.ca/;ile_en_ile
Gerard_Etienne;http://www.potomitan.info/kauss/etienne.php;ile_en_ile
Gerard_Etienne;http://www.cief.info/nouvelles/2008/gerard_etienne.html;ile_en_ile
Gerard_Etienne;http://editionsdumarais.blogspot.com/2008/12/gerard-tienne-28-mai-1936-14-dcembre.html;ile_en_ile
Gerard_Etienne;http://www.radio-canada.ca/regions/atlantique/2008/12/15/002-NB-deces-etienne.shtml;ile_en_ile
Gerard_Etienne;http://www.lenouvelliste.com/articles.print/1/65335;ile_en_ile
Gerard_Etienne;http://www.stanleypean.com/?p=258;ile_en_ile
Gerard_Etienne;http://x-centri-cites.blogspot.com/2008/12/adieu-au-juif-ngre-grard-tienne.html;ile_en_ile
Gerard_Etienne;http://www.lematinhaiti.com/Article.asp?ID=16369;ile_en_ile
Guetty_Felin;http://bellemoonproductions.com/;spla
Guy_Regis;http://ile-en-ile.org/guy-regis-atteint/;ile_en_ile
Guy_Regis;http://ile-en-ile.org/guy-regis-5-questions-pour-ile-en-ile/;ile_en_ile
Guy_Regis;http://ile-en-ile.org/guy-regis-ida/;ile_en_ile
Guy_Regis;http://www.theatre-video.net/video/Entretien-avec-Guy-Regis-Junior-pour-Mourir-tendre-30e-Francophonies-en-Limousin?autostart;ile_en_ile
Guy_Regis;http://www.theatre-video.net/video/Entretien-avec-Guy-Regis-Junior-pour-Mourir-tendre-30e-Francophonies-en-Limousin?autostart;ile_en_ile
Guy_Regis;http://www.solitairesintempestifs.com/396-regis-jr-guy;ile_en_ile
Guy_Regis;http://www.theatre-contemporain.net/met-guy-junior-ragis-1671.html;ile_en_ile
Guy_Regis;http://www.africultures.com/php/index.php?nav=personne&no=7261;ile_en_ile
Guy_Regis;http://www.lematinhaiti.com/PageArticle.asp?ArticleID=6511;ile_en_ile
Guy_Regis;http://www.humanite.fr/2007-06-18_Cultures_Haiti-douleur;ile_en_ile
Guy_Regis;http://www.journal-laterrasse.com/papier.asp?numero=28&Genre=Agenda&Rubrique=Th%E9%E2tre;ile_en_ile
Guy_Regis;http://youtu.be/JM6azIv42v0;ile_en_ile
Guy_Regis;http://www.maisondelapoesie.be/textes_et_poemes/textes_et_poemes.php?id=458;ile_en_ile
Guy_Regis;http://web.archive.org/web/20110713043951/http://www.institutfrancais.com/librairie/derniers/pdf/nl162_2.pdf;ile_en_ile
Haveson_Florvil;http://www.florvilhaveson.fr.gd;spla
Henry_Kenol;http://www.actes-sud.fr/node/44344;spla
Herve_Fanini_Lemoin;http://kiskeyapublishingsco.com/index.html;spla
Ida_Faubert;http://ile-en-ile.org/ida-faubert-pour-jacqueline/;ile_en_ile
Ida_Faubert;http://ile-en-ile.org/ida-faubert-soir-tropical/;ile_en_ile
Ida_Faubert;http://idafaubert.net/;ile_en_ile
Ida_Faubert;http://www.uneq.qc.ca/activites-litteraires/commemoration-haiti/ida-faubert-1882-1969/;ile_en_ile
Ida_Faubert;https://youtu.be/ka6kxDPCd5E;ile_en_ile
Ignace_Nau;http://gallica.bnf.fr/ark:/12148/cb32858266g/date;ile_en_ile
Ignace_Nau;http://gallica.bnf.fr/ark:/12148/bpt6k5456110x/f38.image;ile_en_ile
Ignace_Nau;http://gallica.bnf.fr/ark:/12148/bpt6k5456110x/f38.image;ile_en_ile
Ignace_Nau;http://gallica.bnf.fr/ark:/12148/bpt6k5458250d/f28.image;ile_en_ile
Ileus_Papillon;http://ile-en-ile.org/ileus-papillon-selection-de-poesie/;ile_en_ile
Ileus_Papillon;http://www.lenouvelliste.com/;ile_en_ile
Ileus_Papillon;http://www.lenouvelliste.com/article4.php?newsid=93125;ile_en_ile
Ileus_Papillon;http://www.lenouvelliste.com/article4.php?newsid=108647;ile_en_ile
Ileus_Papillon;http://www.touthaiti.com/culture-loisirs/nos-talents/958-qui-est-ileus-papillon;ile_en_ile
Jacqueline_Beauge_Rosier;http://ile-en-ile.org/jacqueline-beauge-rosier-conte-de-lenfance-aveugle/;ile_en_ile
Jacqueline_Beauge_Rosier;http://litte.journals.yorku.ca/index.php/litte/article/view/26495/24489;ile_en_ile
Jacqueline_Beauge_Rosier;https://www.erudit.org/culture/liaison1076624/liaison1170951/42557ac.pdf;ile_en_ile
Jacqueline_Beauge_Rosier;http://web.archive.org/web/20041223192757/http://elvir.univ-poitiers.fr/telecharger.php3?id_article=562;ile_en_ile
Jacqueline_Beauge_Rosier;http://lenouvelliste.com/lenouvelliste/article/161539/La-poetesse-Jacqueline-Beauge-Rosier-nest-plus;ile_en_ile
Jacqueline_Beauge_Rosier;http://kellyfhorleans.sharingmemories.ca/site/JacquelineBeauge-Rosier.html?s=40;ile_en_ile
Jacqueline_Scott_Lemoine;http://ile-en-ile.org/jacqueline-scott-lemoine-5-questions-pour-ile-en-ile/;ile_en_ile
Jacqueline_Scott_Lemoine;http://ile-en-ile.org/jacqueline-scott-lemoine-les-nuits-de-tulussia/;ile_en_ile
Jacqueline_Scott_Lemoine;http://ile-en-ile.org/anthony-phelps-rupture-et-nouvel-espace-poetique/;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.dailymotion.com/video/x35nk5_larbre-de-la-liberte-haiti-extrait;ile_en_ile
Jacqueline_Scott_Lemoine;http://aflit.arts.uwa.edu.au/AMINAScott_Lemoine.html;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.africultures.com/index.asp?menu=affiche_article&no=3297;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.agendakar.com/index.php/Webzine/Interviews/Jacqueline-Lemoine-passionnement.html;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.walf.sn/culture/suite.php?rub=5&id_art=21608;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.refer.sn/ethiopiques/article.php3?id_article=1304;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.rfi.fr/afrique/20110710-actrice-senegalaise-jacqueline-scott-lemoine-est-morte;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.walf.sn/culture/suite.php?rub=5&id_art=73637;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.africultures.com/php/index.php?nav=article&no=10317;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.lesoleil.sn/index.php?option=com_content&view=article&id=5623:deces-de-jacqueline-lemoine--le-dernier-acte-dune-grande-dame-de-la-culture-&catid=78:a-la-une;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.lequotidien.sn/index.php?option=com_content&view=article&id=929&catid=41&Itemid=60;ile_en_ile
Jacqueline_Scott_Lemoine;http://www.pressafrik.com/In-Memoriam-Jacqueline-Scott-Lemoine-une-grande-artiste-a-tire-sa-reverence_a62014.html;ile_en_ile
Jacques_Rey_Charlier;https://po-et-sie.fr/wp-content/uploads/2018/08/50_1989_p14_18.pdf;ile_en_ile
Jacques_Rey_Charlier;http://web.archive.org/web/20031122202707/http://elvir.univ-poitiers.fr/article.php3?id_article=617;ile_en_ile
Jacques_Roumain;http://ile-en-ile.org/biographie-de-jacques-roumain/;ile_en_ile
Jacques_Roumain;http://ile-en-ile.org/biographie-de-jacques-roumain/;ile_en_ile
Jacques_Roumain;http://ile-en-ile.org/bibliographie-de-jacques-roumain-par-genres/;ile_en_ile
Jacques_Roumain;http://ile-en-ile.org/nicolas-guillen-elegie-a-jacques-roumain-boutures-1-4/;ile_en_ile
Jacques_Roumain;http://ile-en-ile.org/jacques-roumain-presentation-de-gouverneurs-de-la-rosee/;ile_en_ile
Jacques_Roumain;http://ile-en-ile.org/lavaud/;ile_en_ile
Jacques_Stephen_Alexis;http://ile-en-ile.org/gerald-bloncourt-les-cinq-glorieuses-de-janvier-1946/#alexis;ile_en_ile
Jacques_Stephen_Alexis;http://ile-en-ile.org/jacques-stephen-alexis-ou-va-le-roman/;ile_en_ile
Jacques_Stephen_Alexis;http://ile-en-ile.org/lavaud/;ile_en_ile
Jacques_Stephen_Alexis;http://www.cyberie.qc.ca/jpc/haiti/jsa.html;ile_en_ile
James_Noel;http://ile-en-ile.org/james-noel-bon-nouvel/;ile_en_ile
James_Noel;http://ile-en-ile.org/james-noel-deux-poemes/;ile_en_ile
James_Noel;http://ile-en-ile.org/james-noel-5-questions-pour-ile-en-ile/;ile_en_ile
James_Noel;http://ile-en-ile.org/james-noel-le-sang-visible-du-vitrier-extraits/;ile_en_ile
James_Noel;http://ile-en-ile.org/kiskeya-james-noel/;ile_en_ile
James_Noel;http://ile-en-ile.org/james-noel-poeme-de-la-main-gauche-jeu-de-mort/;ile_en_ile
James_Noel;http://james-noel.hautetfort.com/;ile_en_ile
James_Noel;https://blogs.mediapart.fr/james-noel/blog;ile_en_ile
James_Noel;https://youtu.be/byvAGGhcKcw;ile_en_ile
James_Noel;http://www.fipradio.fr/diffusion-reecoute-fip-livre-ses-musiques-la-migration-des-murs-de-james-noel;ile_en_ile
James_Noel;https://youtu.be/3azDn7ld7Fo;ile_en_ile
James_Noel;https://youtu.be/G0Zf4frVbKw;ile_en_ile
James_Noel;https://youtu.be/N_Gb7VbAgMQ;ile_en_ile
James_Noel;https://web.archive.org/web/20110826032312/http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=44099;ile_en_ile
James_Noel;http://lenouvelliste.com/lenouvelliste/article/53273/James-Noel-Monsieur-le-poete;ile_en_ile
James_Noel;http://lenouvelliste.com/lenouvelliste/article/109607/James-Noel-au-Theatre-des-Expositions-a-Rome;ile_en_ile
James_Noel;http://lenouvelliste.com/lenouvelliste/article/116553/James-Noel-ou-le-pyromane-adolescent;ile_en_ile
James_Noel;http://lenouvelliste.com/lenouvelliste/article/136931/James-Noel-lIntranQuile;ile_en_ile
James_Noel;http://lenouvelliste.com/article/173671/james-noel-fait-des-vagues-a-la-3e-edition-de-vagues-litteraires;ile_en_ile
James_Noel;http://lenouvelliste.com/lenouvelliste/recherche;ile_en_ile
James_Noel;http://blogs.mediapart.fr/blog/patrice-beray/130113/la-migration-des-murs-de-james-noel;ile_en_ile
James_Noel;http://www.alterpresse.org/article.php3?id_article=4780;ile_en_ile
James_Noel;https://mjdesvignes.wordpress.com/2017/06/10/belle-merveille-james-sacre-zulma-aout-2017/;ile_en_ile
James_Noel;https://www.nytimes.com/2014/11/21/movies/haitian-diaspora-in-stones-in-the-sun.html;ile_en_ile
James_Noel;https://shadowandact.com/ayiti-mon-amour-post-earthquake-haitian-cinema;ile_en_ile
James_Noel;http://www.loophaiti.com/content/un-haitien-distingue-par-un-ancien-ministre-francais-de-la-culture;ile_en_ile
James_Noel;https://studifrancesi.revues.org/5463;ile_en_ile
James_Noel;https://www.letemps.ch/culture/2016/04/22/james-noel-ecume-vers;ile_en_ile
James_Noel;https://traversees.wordpress.com/2017/01/09/james-noel-la-migration-des-murs-galaade-2016/;ile_en_ile
James_Noel;http://education.hauts-de-seine.net/portal/site/education/culture-colleges/projets-culture-jeunes/college-cinema-danse-chant-atelier-cinema-theatre/1313/e298570da4f06110VgnVCM100000860aa8c0RCRD.vhtml;ile_en_ile
James_Noel;http://www.canalacademie.com/ida3945-Du-Chili-d-Haiti-et-de-France-Poesies-de-langue-francaise-5-11.html;ile_en_ile
James_Noel;https://www.franceinter.fr/emissions/dans-quel-monde-on-vit/dans-quel-monde-on-vit-21-aout-2017;ile_en_ile
Janine_Tavernier;http://ile-en-ile.org/anthony-phelps-rupture-et-nouvel-espace-poetique/;ile_en_ile
Janine_Tavernier;http://ile-en-ile.org/janine-tavernier-par-dela-nos-murailles/;ile_en_ile
Janine_Tavernier;http://www.lematinhaiti.com/Article.asp?ID=9861;ile_en_ile
Janine_Tavernier;http://www.lematinhaiti.com/Article.asp?ID=14229;ile_en_ile
Janine_Tavernier;http://www.etonnants-voyageurs.com/spip.php?article4725;ile_en_ile
Janine_Tavernier;https://lenouvelliste.com/article/199837/le-laurier-rose-de-janine-tavernier;ile_en_ile
Janine_Tavernier;http://web.archive.org/web/20030602170508/http://elvir.univ-poitiers.fr/article.php3?id_article=626;ile_en_ile
Janine_Tavernier;http://www.caraibeexpress.com/spip.php?article547&nidspip.php?article547&nid=1;ile_en_ile
Jeanie_Bogart;http://ile-en-ile.org/jeanie-bogart-a-la-foli/;ile_en_ile
Jeanie_Bogart;http://ile-en-ile.org/jeanie-bogart-trois-poems/;ile_en_ile
Jeanie_Bogart;http://fr.netlog.com/jeaniebj;ile_en_ile
Jeanie_Bogart;http://www.potomitan.info/kauss/eloge.php;ile_en_ile
Jeanie_Bogart;http://www.potomitan.info/ayiti/bogart/index.php;ile_en_ile
Jeanie_Bogart;http://lavilledescayes.com/index.php/component/content/article/48-ecrivain/166-jeanie-bogart?directory=138;ile_en_ile
Jeanie_Bogart;http://www.maisondelapoesie.be/textes_et_poemes/textes_et_poemes.php?id=448;ile_en_ile
Jeanie_Bogart;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=46758;ile_en_ile
Jeanie_Bogart;http://www.lulu.com/product/couverture-souple/paradoxe/16810499?showPreview;ile_en_ile
Jeanie_Bogart;http://www.csmsmagazine.org/;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=1912;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=1872;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=1846;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=1841;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=1665;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=1622;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=111;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=1440;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=314;ile_en_ile
Jeanie_Bogart;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=64043;ile_en_ile
Jeanie_Bogart;http://waybackmachine.org/*/http://www.lematinhaiti.com/Journal/34015.pdf;ile_en_ile
Jeanie_Bogart;http://www.lenouvelliste.com/articles.print/1/65913;ile_en_ile
Jeanie_Bogart;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=68769;ile_en_ile
Jeanie_Bogart;http://csmsmagazine.org/?p=296;ile_en_ile
Jean_Andre_Constant;http://www.tanbou.com/2005/SemiologiedUneCrise.htm;ile_en_ile
Jean_Andre_Constant;http://www.tanbou.com/2006/summer/pwezi.htm;ile_en_ile
Jean_Andre_Constant;http://www.alterpresse.org/spip.php?article5017;ile_en_ile
Jean_Andre_Constant;http://lematinhaiti.com/PageArticle.asp?ArticleID=2577;ile_en_ile
Jean_Andre_Constant;http://lematinhaiti.com/PageArticle.asp?ArticleID=7538;ile_en_ile
Jean_Andre_Constant;http://ecrits-vains.com/thematique/transatlantique/constant.htm;ile_en_ile
Jean_Andre_Constant;http://www.tanbou.com/2007/Spring/HommageAPaulLaraque.htm;ile_en_ile
Jean_Andre_Constant;http://www.francopolis.net/librairie/vostextesarchiveABC.htm#Constant;ile_en_ile
Jean_Andre_Constant;http://www.terranovamagazine.ca/24/pages/livres/livres.html;ile_en_ile
Jean_Andre_Constant;http://lematinhaiti.com/PageArticle.asp?ArticleID=1190;ile_en_ile
Jean_Andre_Constant;http://www.csmsmagazine.org/news.php?pg=20060804I205;ile_en_ile
Jean_Andre_Constant;http://www.potomitan.info/constant/;ile_en_ile
Jean_Andre_Constant;http://lenouvelliste.com/article.php?PubID=&ArticleID=33905;ile_en_ile
Jean_Andre_Constant;http://lenouvelliste.com/article.php?PubID=1&ArticleID=46329;ile_en_ile
Jean_Claude_Charles;http://ile-en-ile.org/jean-claude-charles-lenracinerrance/;ile_en_ile
Jean_Claude_Charles;http://ile-en-ile.org/wp-content/uploads/2015/09/icon_audio-e1443200602532.png;ile_en_ile
Jean_Claude_Charles;http://ile-en-ile.org/wp-content/uploads/2015/09/icon_audio-e1443200602532.png;ile_en_ile
Jean_Claude_Charles;http://ile-en-ile.org/jean-claude-charles-yoyo/;ile_en_ile
Jean_Claude_Charles;http://ile-en-ile.org/charles-jean-claude-sainte-derive-des-cochons-jonassaint/;ile_en_ile
Jean_Claude_Charles;http://ile-en-ile.org/jean-claude-charles-entretien/;ile_en_ile
Jean_Claude_Charles;http://www.theatre7.com/PARCOURS_SPECTACLES/le_cuivre.html;ile_en_ile
Jean_Claude_Charles;https://www.winthropking.fsu.edu/event/JC-Charles-event;ile_en_ile
Jean_Claude_Charles;https://web.archive.org/web/20080503132227/http://www.revuenoire.com/en/index.php?menu=publications&type=article&id=33&articleID=74&PHPSESSID=dd84825bf328cf4f124d1f9790e6d6ab;ile_en_ile
Jean_Claude_Charles;http://memoiredencrier.com/jean-claude-charles/;ile_en_ile
Jean_Claude_Charles;http://www.lenouvelliste.com/;ile_en_ile
Jean_Claude_Charles;http://www.lenouvelliste.com/article/50439/jean-claude-charles-auteur-de-bamboola-bamboche-est-en-haiti;ile_en_ile
Jean_Claude_Charles;https://web.archive.org/web/20081226100056/http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=50618;ile_en_ile
Jean_Claude_Charles;http://www.lenouvelliste.com/article/51429/jean-claude-charles-ferdinand-je-suis-a-paris;ile_en_ile
Jean_Claude_Charles;http://www.lenouvelliste.com/article/167087/regain-de-vitalite-des-oeuvres-de-jean-claude-charles;ile_en_ile
Jean_Claude_Charles;http://www.lenouvelliste.com/article/57536/jean-claude-charles-libre-comme-le-vent;ile_en_ile
Jean_Claude_Charles;http://www.lenouvelliste.com/article/159168/lisez-jean-claude-charles;ile_en_ile
Jean_Claude_Charles;http://ile-en-ile.org/jean-claude-charles-hommages/;ile_en_ile
Jean_Claude_Charles;http://bloncourt.over-blog.net/article-18864432.html;ile_en_ile
Jean_Claude_Charles;http://alainhelissen.over-blog.com/article-19463941.html;ile_en_ile
Jean_Claude_Charles;http://ile-en-ile.org/dany-laferriere-blues-pour-mister-charlie/;ile_en_ile
Jean_Claude_Charles;http://www.stanleypean.com/?p=221;ile_en_ile
Jean_Claude_Charles;http://x-centri-cites.blogspot.com/2008/05/jean-claude-charles-bachelor-du-marais.html;ile_en_ile
Jean_Claude_Charles;http://papalagi.blog.lemonde.fr/2008/05/07/mort-de-jean-claude-charles-ecrivain-haitien/;ile_en_ile
Jean_Claude_Charles;http://lenouvelliste.com;ile_en_ile
Jean_Claude_Fignole;http://ile-en-ile.org/jean-claude-fignole-aube-tranquille/;ile_en_ile
Jean_Claude_Fignole;http://ile-en-ile.org/jean-claude-fignole-les-faux-bourdons/;ile_en_ile
Jean_Claude_Fignole;http://lenouvelliste.com/article/173240/jean-claude-fignole-ecrivain-homme-des-grands-larges-nous-a-quittes;ile_en_ile
Jean_Claude_Fignole;http://www.lenational.org/jean-claude-livresse-bleue/;ile_en_ile
Jean_Claude_Fignole;https://youtu.be/T9DsO1mSyN4;ile_en_ile
Jean_Claude_Fignole;http://lenouvelliste.com/article/173312/jean-claude-fignole-par-lyonel-trouillot;ile_en_ile
Jean_Claude_Fignole;http://haiticonnexion-culture.blogspot.com/2017/07/un-autre-mapou-dhaiti-vient-de-tomber.html;ile_en_ile
Jean_Claude_Fignole;http://journallecteur.blogspot.com/2017/07/jean-claude-fignole-dans-leternite.html;ile_en_ile
Jean_Claude_Fignole;http://www.magazine-litteraire.com/hommage/jean-claude-fignolé%C2%A0-disparition-du-«%C2%A0mapou%C2%A0»-des-lettres-haïtiennes;ile_en_ile
Jean_Claude_Fignole;http://lenouvelliste.com/article/173571/reparer-les-morts;ile_en_ile
Jean_Claude_Fignole;http://www.lenational.org/nation-haitienne-a-dit-adieu-a-jean-claude-fignole/;ile_en_ile
Jean_Claude_Fignole;http://lenouvelliste.com/article/173638/jean-claude-fignole-intention-voeu-et-depart-en-voyage-ininterrompu;ile_en_ile
Jean_Claude_Fignole;https://www.swediteur.com/auteur.php?id=45;ile_en_ile
Jean_Claude_Fignole;http://homepage.mac.com/chemla/fic_doc/possedes.html;ile_en_ile
Jean_Claude_Fignole;http://www.revuenoire.com/fr/index.php?menu=publications&type=article&id=33&articleID=64&PHPSESSID=dd84825bf328cf4f124d1f9790e6d6ab;ile_en_ile
Jean_Claude_Fignole;https://soundcloud.com/radiohaitiarchives/jean-claude-fignole-sur-abricots;ile_en_ile
Jean_Claude_Fignole;http://ma-tvideo.france3.fr/video/iLyROoafJ8na.html;ile_en_ile
Jean_Claude_Fignole;https://vimeo.com/171977192;ile_en_ile
Jean_Durosier_Desrivieres;http://www.potomitan.info/ayiti/desrivieres;ile_en_ile
Jean_Durosier_Desrivieres;http://www.potomitan.info/ayiti/berrouet-oriol/amenagement3.php;ile_en_ile
Jean_Durosier_Desrivieres;http://www.potomitan.info/ayiti/desrivieres/litterature.php;ile_en_ile
Jean_Durosier_Desrivieres;http://www.potomitan.info/ayiti/desrivieres/roussan.php;ile_en_ile
Jean_Durosier_Desrivieres;http://www.madinin-art.net/litterature/georges_castera.htm;ile_en_ile
Jean_Durosier_Desrivieres;http://www.lesfrancophonies.com/maison-des-auteurs/desrivieres-jean-durosier;ile_en_ile
Jean_Durosier_Desrivieres;http://www.m-e-l.fr/jean-durosier-desrivieres,ec,901;ile_en_ile
Jean_Durosier_Desrivieres;http://www.radio.cz/fr/rubrique/culture/haiti-la-litterature-pour-exorciser-la-catastrophe;ile_en_ile
Jean_Durosier_Desrivieres;http://www.radio.cz/fr/rubrique/culture/haiti-la-litterature-pour-exorciser-la-catastrophe;ile_en_ile
Jean_Durosier_Desrivieres;http://www.radioo.fr/podcasts/paris-sur-mer/le-cahier-dechire_39950.html;ile_en_ile
Jean_Durosier_Desrivieres;http://www.rfi.fr/emission/20110902-sapeurs-francais;ile_en_ile
Jean_Durosier_Desrivieres;http://www.franceinter.fr/emission-ouvert-la-nuit-vincent-chaudel-amarco-et-elise-caron-en-live-eric-khoo-guy-regis-jr-et-jean;ile_en_ile
Jean_Durosier_Desrivieres;http://vimeo.com/82717654;ile_en_ile
Jean_Durosier_Desrivieres;http://vimeo.com/82717654;ile_en_ile
Jean_Durosier_Desrivieres;http://vimeo.com/84201028;ile_en_ile
Jean_Durosier_Desrivieres;http://vimeo.com/82467552;ile_en_ile
Jean_Durosier_Desrivieres;http://vimeo.com/82462620;ile_en_ile
Jean_Euphele_Milce;http://ile-en-ile.org/jean-euphele-milce-5-questions-pour-ile-en-ile/;ile_en_ile
Jean_Euphele_Milce;http://www.lenational.org/?s=milce;ile_en_ile
Jean_Euphele_Milce;http://jacbayle.club.fr/livres/Haiti/Milce.html;ile_en_ile
Jean_Euphele_Milce;http://www.independent.co.uk/arts-entertainment/books/reviews/alphabet-of-the-night-by-jeaneuphegravele-milc-trans-christopher-moncrieff-460026.html;ile_en_ile
Jean_Euphele_Milce;http://creativetimereports.org/2014/05/09/jean-euphele-milce-to-drink-my-sweet-body/#french;ile_en_ile
Jean_Euphele_Milce;https://youtu.be/38-g-4BvISY;ile_en_ile
Jean_Euphele_Milce;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=93663&PubDate=2011-06-15;ile_en_ile
Jean_Euphele_Milce;http://www.culturactif.ch/ecrivains/milce.htm;ile_en_ile
Jean_Euphele_Milce;http://www.lecourrier.ch/modules.php?op=modload&name=NewsPaper&file=article&sid=41839;ile_en_ile
Jean_Euphele_Milce;http://www.pen.ht;ile_en_ile
Jean_Euphele_Milce;http://www.lagruyere.ch/culture/articles/articles%202004/04.05.13-culture.htm;ile_en_ile
Jean_Marc_Pasquet;http://ile-en-ile.org/jean-marc-pasquet-le-don-de-qa/;ile_en_ile
Jean_Marc_Pasquet;http://ile-en-ile.org/jean-marc-pasquet-libre-toujours/;ile_en_ile
Jean_Marc_Pasquet;http://www.voixdecrivains.com/galerie.html;ile_en_ile
Jean_Marc_Pasquet;http://www.madeinmusic.com/groups/ZF/;ile_en_ile
Jean_Marie_Bourjolly;http://ile-en-ile.org/jean-marie-bourjolly-dernier-appel/;ile_en_ile
Jean_Marie_Bourjolly;http://ile-en-ile.org/les-je-de-la-memoire-par-robert-berrouet-oriol/;ile_en_ile
Jean_Marie_Bourjolly;http://www.er.uqam.ca/nobel/r14677/;ile_en_ile
Jean_Marie_Bourjolly;http://ctr.concordia.ca/2003-04/may_6/13/;ile_en_ile
Jean_Marie_Bourjolly;http://www.mantech.uqam.ca/enseignants/fiche.php?id=39;ile_en_ile
Jean_Max_Calvin;http://web.archive.org/web/20030607144647/http://elvir.univ-poitiers.fr/telecharger.php3?id_article=566;ile_en_ile
Jean_Metellus;http://ile-en-ile.org/jean-metellus-la-peur-du-sommeil-mhypnotise/;ile_en_ile
Jean_Metellus;http://ile-en-ile.org/jean-metellus-a-propos-de-la-dette-lexceptionnel-devoir-de-la-france/;ile_en_ile
Jean_Metellus;http://ile-en-ile.org/jean-metellus-voyance/;ile_en_ile
Jean_Metellus;http://ile-en-ile.org/jean-metellus-1937-2014-hommages/;ile_en_ile
Jean_Metellus;http://www.lemonde.fr/disparitions/article/2014/01/15/jean-metellus-1937-2014-figure-de-la-scene-intellectuelle-haitienne_4348714_3382.html;ile_en_ile
Jean_Metellus;http://lenouvelliste.com/lenouvelliste/article/125967;ile_en_ile
Jean_Metellus;http://www.fokal.org/fr/index.php?option=com_content&view=article&id=1052%3Ajean-metellus;ile_en_ile
Jean_Metellus;http://bibliobs.nouvelobs.com/actualites/20140106.OBS1462/jean-metellus-est-mort.html;ile_en_ile
Jean_Metellus;http://youtu.be/wtc8U8yAPy4;ile_en_ile
Jean_Metellus;http://www.humanite.fr/culture/le-poete-et-neuro-linguiste-haitien-jean-metellus-556353;ile_en_ile
Jean_Metellus;http://www.jeanmetellus.com/;ile_en_ile
Jean_Metellus;http://www.medi1.com/archives/archives_sonores.php;ile_en_ile
